ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,announce_timing,pre_close_date,day0_date,dt_m10,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
V,2021-01-28,194.67138671875,194.82568359375,191.16098022460935,186.36795043945312,191.2959442138672,201.3352813720703,202.79722595214844,4.174131273404957,4.089365217747147,3.3412421084553223,3.2866356427658436,0.0706022688831575,0.0705773572060835,2.644228131926063,2.6098727273713216,8.03106483562459,7.724863714332613,8.81550474421986,8.448364512087176,0.6871787848664117,1.5493650265311616,2.592486697952194,2.270353664890185,2.7747326783824477,3.3900767382150225,0.4628724556301706,0.6349897358882806,0.8492255544132191,1.0390513704821216,0.9072230770668412,0.7355132559134568,3.2878870239162277,3.054488889893964,2.740759270840373,2.8086824766838796,2.7534113861452005,2.6525768032497954,amc,2021-01-28,2021-01-29,2021-01-14,2021-01-22,2021-01-28,2021-02-01,2021-02-05,2021-02-12,2021-01-14,2021-02-12,10,10,2021-01-28,2020-12-31,1,5687000000,4081000000,3884000000,3126000000,1.42,5522366651,3634640625,3423562500,2784093750,1.2761,164633349,2.98121003918108,446359375,12.280701754385964,460437500,13.449075341840553,341906250,12.280701754385964,0.1438999999999999,11.276545725256634,2020-12-31,V,2020-12-31,2021,Q1,USD,0.1148794354048225,0.0368373764600179,0.1366599799398194,0.0195362331785757,0,-0.2055555555555555,-0.2881944444444444,0.0,-0.185579196217494,-0.0592138846350178,0,-0.0620689655172413,0.0051020408163265,0.2017078916372202,0.2234245703373647,0.2268412438625204,-0.3224400871459695,0.4627983153954141,0.4639175257731958,0.4639175257731958,0.0034229180928825,-0.0036231884057971,0.21375,0.3103448275862069,0.0620689655172413,-0.1034482758620689,0.4627983153954141,0,0.0,2020-12-31,2020-12-31,2020-12-31,V,2020-12-29,5469144778,5606690073,5522366651,2907712500,4361568750,3634640625,2738850000,4108275000,3423562500,2227275000,3340912500,2784093750,349837500,524756250,437296875,1.2761,1.30143,1.26011,14,13,2020-12-31,2020-12-31
V,2021-04-27,214.40716552734375,219.6905517578125,222.066650390625,225.48585510253903,228.779541015625,221.39051818847656,213.1032257080078,-0.608160560365989,-0.61001738886209,0.7738004284035371,0.7708219480173606,3.0229170445862596,2.978127307158143,1.460706221056829,1.4501406712240303,-1.816227857042352,-1.8329237410177768,-5.491532667936205,-5.648075410485927,0.9771130103710578,1.784783547280523,-0.4069003608546293,0.9393432090988636,1.2997399216542993,0.2063096369375549,2.4086995765010126,2.4358041431200137,2.2196150450726035,0.7844255476522477,0.7702078181830003,0.6636550351619674,-1.4381065879592432,-1.2356488604305955,-1.783599822956174,-2.686996388495578,-2.126144672948456,-3.2307040382003978,amc,2021-04-27,2021-04-28,2021-04-14,2021-04-21,2021-04-27,2021-04-29,2021-05-05,2021-05-12,2021-04-14,2021-05-12,10,10,2021-04-27,2021-03-31,2,5729000000,3950000000,3749000000,3026000000,1.38,5564529348,3607874015,3270834645,2763905511,1.27478,164470652,2.9556974492211805,342125985,9.48275864338905,478165355,14.619062315820615,262094489,9.48275865281561,0.1052199999999998,8.253973234597332,2021-03-31,V,2021-03-31,2021,Q2,USD,0.0073852646386495,0.1204506065857885,-0.0213986322523715,-0.0285728786981802,0,0.5559440559440559,0.0048780487804878,0.0303030303030303,0.2409288824383164,0.1654910472056429,0,-0.1102941176470588,0.0203045685279187,-0.0320999754962019,-0.0684183142559833,-0.032017075773746,-0.0321543408360128,-0.0319897632757517,-0.028169014084507,-0.028169014084507,0.0268844242282914,-0.0031818181818181,-0.0347579814624098,-3.2,0.1102941176470588,1.4895833333333333,-0.0319897632757517,0,0.0,2021-03-31,2021-03-31,2021-03-31,V,2021-03-29,5510901131,5649496570,5564529348,2886299212,4329448818,3607874015,2616667716,3925001574,3270834645,2211124409,3316686614,2763905511,475691338,713537007,594614172,1.27478,1.30008,1.25881,10,9,2021-03-31,2021-03-31
V,2021-07-27,237.94322204589844,235.68942260742188,242.72157287597656,238.86212158203125,239.81004333496097,228.92808532714844,227.3706970214844,-4.443297410831326,-4.545037030866556,-2.8687487140801937,-2.9107016067314815,-1.19953472059251,-1.2067871939614156,0.3968489213155513,0.3960635531149275,-4.158899782471881,-4.247857195470563,-4.810902827303409,-4.930477624620176,-5.971212341276008,-5.5704891848237095,-7.2668795260622945,-3.847989611530869,-3.662270082904183,-4.50515872443665,-1.595213640983237,-1.571189380542677,-1.7350123251121274,-0.0237663766851982,-0.0262691099862325,-0.1029201475931531,-4.25485390247076,-4.131865828726122,-4.564229163886345,-5.813098198135274,-5.623172748912971,-6.467585687971267,amc,2021-07-27,2021-07-28,2021-07-14,2021-07-21,2021-07-27,2021-07-29,2021-08-04,2021-08-11,2021-07-14,2021-08-11,10,10,2021-07-27,2021-06-30,3,6130000000,4724000000,4520000000,2575000000,1.18,5856568370,4155699247,3575097744,2265225563,1.34331,273431630,4.668802833424448,568300753,13.67521370585844,944902256,26.430109710589218,309774437,13.675213720868646,-0.16331,-12.157283128987356,2021-06-30,V,2021-06-30,2021,Q3,USD,0.0699947634840286,-0.0069605568445475,0.0924256086564472,0.0209635094036426,0,-0.298876404494382,0.3009708737864077,-0.0098039215686274,-0.0853801169590643,-0.0381750465549348,0,0.0826446280991735,0.0149253731343283,0.1959493670886076,0.1348785255515219,0.2097574421168688,2.0132890365448506,-0.1490416391275611,-0.144927536231884,-0.144927536231884,-0.0293725490196078,-0.0041039671682626,0.2056548412910109,-1.7142857142857142,-0.0826446280991735,5.914893617021277,-0.1490416391275611,0,0.0,2021-06-30,2021-06-30,2021-06-30,V,2021-06-29,5800125624,5945994863,5856568370,3324559398,4986839097,4155699247,2860078195,4290117293,3575097744,1812180451,2718270676,2265225563,408180451,612270676,510225563,1.34331,1.36998,1.32648,11,11,2021-06-30,2021-06-30
V,2021-10-26,215.4761962890625,224.1549530029297,224.5424346923828,209.0059814453125,203.25241088867188,201.56703186035156,209.16043090820312,-2.931073357349756,-2.974887588509743,-10.07692261088824,-10.621557679496528,-9.481514633471267,-9.96160979463879,-2.752825788455282,-2.791426086239406,-3.559204159383056,-3.6240880525253263,0.0738971496521578,0.0738698591522977,-8.776039931910743,-8.572764948183249,-6.144679341842869,-13.01698500238174,-12.85647001248863,-11.660657071718251,-10.149758440928366,-10.108972394155124,-9.872498282754218,-3.735753946101392,-3.8141006005697258,-3.665291411185878,-5.939209154241261,-5.99352054082023,-5.353948370029713,-1.803424850568076,-1.55848414339308,-0.3888113964245279,amc,2021-10-26,2021-10-27,2021-10-13,2021-10-20,2021-10-26,2021-10-28,2021-11-03,2021-11-10,2021-10-13,2021-11-10,10,10,2021-10-26,2021-09-30,4,6559000000,4625000000,4423000000,3584000000,1.65,6523167429,4352941176,4061176470,3373176470,1.55042,35832571,0.5493124527311593,272058824,6.250000011486486,361823530,8.909327941614908,210823530,6.25000001852853,0.09958,6.422775763986534,2021-09-30,V,2021-09-30,2021,Q4,USD,0.0699836867862969,-0.0350467289719626,0.0978126289723483,0.0260087536063514,0,0.1057692307692307,0.7052238805970149,0.0049504950495049,0.2851662404092072,0.0861568247821878,0,-0.0458015267175572,-0.0098039215686274,-0.0209568162574089,0.061761811023622,-0.0207336523125996,-0.6063947078280044,0.3918446601941747,0.3983050847457627,0.3983050847457627,-0.0020130734675507,-0.0041208791208791,-0.0214601769911504,0.7631578947368421,0.0458015267175572,-1.0523076923076924,0.3918446601941747,0,0.0,2021-09-30,2021-09-30,2021-09-30,V,2021-09-29,6460300327,6622772514,6523167429,3482352941,5223529411,4352941176,3248941176,4873411764,4061176470,2698541176,4047811764,3373176470,603858823,905788235,754823529,1.55042,1.5812,1.531,11,11,2021-09-30,2021-09-30
V,2022-01-27,208.61705017089844,199.8162841796875,200.02976989746097,221.23109436035156,219.4554443359375,221.60951232910156,218.3740997314453,4.677014439881089,4.570937044061872,10.906632679554896,10.351851433053818,9.711391683565164,9.26830198721933,-0.8026222667966376,-0.8058606187747461,0.1710509862296261,0.1709048606392871,-1.2914073571650089,-1.299818515324762,10.428875496879774,11.11983124291592,9.683565446882838,8.586184633272776,8.808983413026109,8.636642377879026,5.473102434259988,5.422490781241908,5.8114344140837675,-2.6912174400745816,-2.709760846973968,-2.545374626215966,-1.3511386435265371,-1.2494842232597454,-1.2922999606874768,-1.0010117750972949,-0.7139893724104389,-1.172057419946417,amc,2022-01-27,2022-01-28,2022-01-13,2022-01-21,2022-01-27,2022-01-31,2022-02-04,2022-02-11,2022-01-13,2022-02-11,10,10,2022-01-27,2021-12-31,5,7059000000,5229000000,5031000000,3959000000,1.84,6792172282,4890652940,4466964705,3702829411,1.70298,266827718,3.928459216311734,338347060,6.9182390194304,564035295,12.626813334089238,256170589,6.918239015791376,0.1370200000000001,8.045896017569211,2021-12-31,V,2021-12-31,2022,Q1,USD,0.0762311327946333,0.0613397901533494,0.0796992481203007,0.003222463330665,0,-0.008695652173913,-0.387308533916849,0.7044334975369458,-0.0368159203980099,0.017379679144385,0,0.072,-0.0198019801980198,0.1305945945945946,0.1068366164542294,0.13936714751047,0.3137254901960784,0.1046316964285714,0.1151515151515152,0.1090909090909092,-0.0083392136990002,-0.0073563218390804,0.1374632602306127,-1.3611111111111112,-0.072,8.117647058823529,0.1046316964285714,0,0.0,2021-12-31,2021-12-31,2021-12-31,V,2021-12-29,6726712642,6895884919,6792172282,3912522352,5868783529,4890652940,3573571764,5360357646,4466964705,2962263529,4443395294,3702829411,465402352,698103529,581752940,1.70298,1.79726,1.6087,11,11,2021-12-31,2021-12-31
V,2022-04-26,205.4576416015625,211.66796875,195.4471435546875,208.09146118164065,214.4573516845703,208.4899444580078,191.19029235839844,-6.944180382851018,-7.197066195229056,-1.5014195632716332,-1.5128049723763597,9.72652134184997,9.282091453314942,3.0591791065242013,3.0133191680615736,0.1914942949145404,0.1913111783242317,-8.121990555147951,-8.470847312921693,4.2986373844627686,6.217203884953512,4.501196567366215,2.418811944079673,3.175170594993916,2.1584271264565285,6.844115175229107,6.646106970057167,6.169530532309399,0.5844890992302552,0.3679264656377572,0.0376769029581457,-2.5341094746031008,-2.6317964564310414,-3.512419397950475,-2.2216652631409426,-1.2107339146875478,-2.0283353289519885,amc,2022-04-26,2022-04-27,2022-04-12,2022-04-20,2022-04-26,2022-04-28,2022-05-04,2022-05-11,2022-04-12,2022-05-11,10,10,2022-04-26,2022-03-31,6,7189000000,4883000000,4676000000,3647000000,1.7,6832936649,4468684848,4394557575,3337557575,1.65137,356063351,5.210985690202614,414315152,9.271523190663814,281442425,6.404340373217206,309442425,9.27152320361095,0.0486299999999999,2.944827627969502,2022-03-31,V,2022-03-31,2022,Q2,USD,0.0184162062615101,0.0768060836501901,0.0050487465181058,-0.0131257335506431,0,0.3157894736842105,0.1214285714285714,-0.4017341040462427,0.003099173553719,0.0455540954883924,0,0.0,0.0454545454545454,-0.0661694396634155,0.0054438860971524,-0.072493363283643,-0.0458422174840085,-0.0788077797423591,-0.0760869565217391,-0.0710382513661202,-0.0063064123657899,-0.0078740157480314,-0.0705625124229775,1.4941176470588236,0.0,-3.1487603305785123,-0.0788077797423591,0,0.0,2022-03-31,2022-03-31,2022-03-31,V,2022-03-29,6767084142,6937271735,6832936649,3574947878,5362421817,4468684848,3515646060,5273469090,4394557575,2670046060,4005069090,3337557575,559340606,839010909,699175757,1.65137,1.68415,1.63068,17,12,2022-03-31,2022-03-31
V,2022-07-26,198.79037475585935,207.7683258056641,206.91143798828125,204.94447326660156,205.80137634277344,203.0067138671875,206.5316925048828,3.89421155754186,3.8202998895665647,-2.291789145439982,-2.318458897054079,-0.5364911946388773,-0.5379354765949094,0.41811475201734,0.4172430811663091,-0.945504588890933,-0.9500028602244937,0.774463059668129,0.7714794890481058,-6.354115575043652,-7.1936654497990995,-10.86092745617228,-7.152385806522006,-7.548472932661153,-9.383894175977744,-4.361477713293923,-4.6729549884264125,-5.0224858675656385,-0.7952191177007517,-0.8938167477136019,-1.0729007004527331,-4.161929746727064,-4.425321085459923,-5.338092955740113,-3.7248823648112306,-4.096065495788398,-5.9333688940701474,amc,2022-07-26,2022-07-27,2022-07-13,2022-07-20,2022-07-26,2022-07-28,2022-08-03,2022-08-10,2022-07-13,2022-08-10,10,10,2022-07-26,2022-06-30,7,7275000000,4170000000,3940000000,3411000000,1.6,7076579410,4571269171,3932607518,2491748119,1.74875,198420590,2.8039053687380298,-401269171,-8.778069196748248,7392482,0.1879791452913558,919251881,36.89184608952041,-0.1487499999999999,-8.506075768406001,2022-06-30,V,2022-06-30,2022,Q3,USD,0.0119627208234803,0.0317796610169491,0.007102026675905,-0.0048032344013587,0,-0.0977777777777777,-0.0031847133757961,3.57487922705314,0.7157569515962925,0.3100125680770842,0,-0.1716417910447761,0.1111111111111111,-0.1460167929551505,-0.1361932528113286,-0.1569793042712461,-0.5329608938547487,-0.0647107211406635,-0.0588235294117646,-0.0588235294117646,-0.0937758115053687,-0.0060690943043884,-0.1573994867408041,0.6507936507936508,0.1716417910447761,-0.2269230769230769,-0.0647107211406635,0,0.0,2022-06-30,2022-06-30,2022-06-30,V,2022-06-29,7008378793,7184634783,7076579410,3657015337,5485523006,4571269171,3146086014,4719129022,3932607518,1993398496,2990097743,2491748119,448998496,673497743,561248119,1.74875,1.78346,1.72684,18,12,2022-06-30,2022-06-30
V,2022-10-25,173.86805725097656,181.83761596679688,189.61212158203125,198.34259033203125,199.2790374755859,196.02098083496097,189.5959625244141,9.045885438711988,8.659857498679896,7.800016950702848,7.510762972893451,5.098258388176147,4.972552076014105,0.4721361871835139,0.4710251200813469,-1.1705047782142208,-1.1774091153406847,-4.409858615325657,-4.5100494839611445,4.1489502094796915,4.196302650915218,6.7994821920174155,5.874173087396955,5.881690936553017,7.046101306548225,6.423552097753929,6.380597685465572,6.236045726969509,1.080397249004635,1.0606092414697128,1.0026740175232145,0.7032467458151356,0.6364032910980595,0.6192168831656755,-2.2357913602005173,-2.3294052451639677,-2.0235709148840013,amc,2022-10-25,2022-10-26,2022-10-12,2022-10-19,2022-10-25,2022-10-27,2022-11-02,2022-11-09,2022-10-12,2022-11-09,10,10,2022-10-25,2022-09-30,8,7787000000,5253000000,5027000000,3940000000,1.86,7554182372,4788235293,4467294116,3710494116,1.86582,232817628,3.081969914612488,464764707,9.706388231995348,559705884,12.52896875527772,229505884,6.185318634797156,-0.0058199999999999,-0.3119271955494064,2022-09-30,V,2022-09-30,2022,Q4,USD,0.0703780068728522,0.054757015742642,0.0743034055727554,0.0036673013481859,0,0.2339901477832512,0.3706070287539936,-0.7581837381203802,-0.3043217286914766,-0.1365526063319475,0,0.4324324324324324,-0.017391304347826,0.2597122302158273,0.226374156219865,0.2713502219900757,1.2200956937799043,0.1550864849017883,0.1625,0.1625,0.1154454401686874,-0.0061061531235321,0.2758883248730964,-0.7115384615384616,-0.4324324324324324,0.3134796238244514,0.1550864849017883,0,0.0,2022-09-30,2022-09-30,2022-09-30,V,2022-09-29,7481378851,7669530473,7554182372,3830588235,5745882352,4788235293,3573835293,5360752940,4467294116,2968395293,4452592940,3710494116,664244705,996367058,830305881,1.86582,1.90286,1.84244,19,12,2022-09-30,2022-09-30
V,2023-01-26,218.6224670410156,219.2970428466797,219.6881103515625,226.2677001953125,223.98001098632812,224.98699951171875,222.55751037597656,1.799926324233958,1.783919439755789,2.594634469839696,2.5615449765516907,1.9536335525383697,1.934795093221617,-1.0110542543233736,-1.0162001222426225,-0.5660112700523579,-0.5676191840281783,-1.6397346223669285,-1.6533270619816158,-0.8894185639785671,-2.426815527272101,-4.045253228103798,-1.4807294285420582,-2.1922229988621575,-3.030814634698911,3.031304310993197,2.849647694840076,2.7021383180210363,0.285819844144967,0.1786889826263916,0.1133051035225738,-2.205936497628668,-2.5701384214941685,-2.985092811917255,-2.183784811067043,-2.9700756890048634,-3.7702614394767977,amc,2023-01-26,2023-01-27,2023-01-12,2023-01-20,2023-01-26,2023-01-30,2023-02-03,2023-02-10,2023-01-12,2023-02-10,10,10,2023-01-26,2022-12-31,9,7936000000,5341000000,5114000000,4179000000,1.99,7702909080,5379718234,4913661175,4073112352,2.0089,233090920,3.026011570163827,-38718234,-0.7197074700920107,200338825,4.077180291129863,105887648,2.599674127525761,-0.0189000000000001,-0.9408133804569732,2022-12-31,V,2022-12-31,2023,Q1,USD,0.0191344548606652,-0.0168721609344581,0.0280179314761447,0.0087166876363245,0,-0.1397205588822355,-0.2261072261072261,1.480349344978166,0.1484037963761863,0.054074074074074,0,-0.1383647798742138,0.0044247787610619,0.0167523320007614,0.0005897385492431,0.0223911257189811,-0.1400862068965517,0.0606598984771573,0.0698924731182795,0.0698924731182795,-0.0066162570888468,-0.0066162570888468,0.0173065446588422,-1.4,0.1383647798742138,0.4840182648401826,0.0606598984771573,0,0.0,2022-12-31,2022-12-31,2022-12-31,V,2022-12-29,7628672204,7820528154,7702909080,4303774587,6455661881,5379718234,3930928940,5896393411,4913661175,3258489881,4887734823,4073112352,511942587,767913881,639928234,2.0089,2.03639,1.98141,20,12,2022-12-31,2022-12-31
V,2023-04-25,223.15505981445312,227.8178253173828,224.8986663818359,223.4880828857422,224.33053588867188,221.3624267578125,226.5443572998047,1.5188082619187249,1.5073898400347727,-2.833579220843241,-2.874499944357193,-0.2526162125832454,-0.2529358257140668,0.3769565661182916,0.3762478652924481,-0.9511272818141348,-0.9556793845338044,1.3675335054106783,1.3582671507265618,0.4469557233449006,-0.7172629994812653,0.2224180383928841,-1.313944541005308,-2.0877472322761443,-2.0941424021144357,-1.8227481615695496,-1.806108109621141,-1.3815659729085277,-1.579658406131414,-1.464209136090171,-0.9857902086815492,-1.7970280360445134,-2.0342769011227633,-1.6656834998455134,-0.60253115952401,-1.051728557436974,-0.2516865623664556,amc,2023-04-25,2023-04-26,2023-04-12,2023-04-19,2023-04-25,2023-04-27,2023-05-03,2023-05-10,2023-04-12,2023-05-10,10,10,2023-04-25,2023-03-31,10,7985000000,5654000000,5420000000,4257000000,2.04,7798919399,4915553332,4834013332,3671313332,1.98993,186080601,2.385979280973974,738446668,15.022656008892229,585986668,12.122156637858442,585686668,15.953055896782825,0.05007,2.5161689104641902,2023-03-31,V,2023-03-31,2023,Q2,USD,0.0061743951612903,0.1181518151815181,-0.0202460675907179,-0.0262583334978446,0,-0.0440835266821345,-0.0692771084337349,-0.5880281690140845,-0.2824943651389932,-0.0692199578355586,0,0.0364963503649635,0.0308370044052863,0.0586032578168882,0.0483300589390962,0.060478199718706,0.2794486215538847,0.018664752333094,0.0251256281407035,0.0201005025125627,-0.0042816365366317,-0.0042816365366317,0.0598357450136879,-2.5,-0.0364963503649635,0.4867256637168141,0.018664752333094,0,0.0,2023-03-31,2023-03-31,2023-03-31,V,2023-03-29,7723757222,7918004496,7798919399,3932442665,5898663999,4915553332,3867210666,5800815999,4834013332,2937050666,4405575999,3671313332,615274666,922911999,769093332,1.98993,2.02943,1.965,13,11,2023-03-31,2023-03-31
