ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,car_simple_m10_p10_pct,car_mm_1y_m10_p10_pct,car_mm_1q_m10_p10_pct,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,announce_timing,pre_close_date,day0_date,dt_m10,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
ORCL,2021-03-10,60.98016357421875,61.26967239379883,67.3489990234375,62.9505729675293,62.71712875366211,62.32490539550781,64.08985137939453,5.099507155947514,4.973740259692603,1.7222762265263647,1.7076131689881373,-6.877415161231271,-7.125344424192432,-0.3708373138837095,-0.3715266201147015,-0.9939029027491332,-0.998875090897522,1.8097983197911336,1.7936164182102028,3.412945435201885,2.288405269109736,-0.851332574653247,-1.6621694018165285,-2.0242911734783813,-2.038911035109874,-8.042722341495406,-8.088886698291642,-7.887757804981524,-0.472377163471595,-0.5291451654390119,-0.6903358397118902,-0.3842017313192936,-0.747195594899528,-2.168212644782182,2.602424656316462,1.908815314239675,-0.6816230931835685,amc,2021-03-10,2021-03-11,2021-02-25,2021-03-04,2021-03-10,2021-03-12,2021-03-18,2021-03-25,2021-02-25,2021-03-25,10,10,2021-03-10,2021-02-28,1,10085000000,4593000000,3861000000,5021000000,1.72,10071723754,4386108107,3703315315,4794828828,1.10987,13276246,0.1318170188566512,206891893,4.716981158531212,157684685,4.2579330029314555,226171172,4.716981150176734,0.6101300000000001,54.97310495823836,2021-02-28,ORCL,2021-02-28,2021,Q3,USD,0.0290816326530612,-0.0123775141825683,0.0393079760844676,0.0099373491011542,0.0124921923797626,0.0185185185185185,0.0430283224400871,-0.1760154738878143,0.0032725572697522,-0.0016084928422068,-0.1481481481481481,-0.025,0.0013679890560875,0.067394840808738,0.0823332403014233,0.1022880215343203,-4.2924528301886795,1.056101556101556,1.0975609756097562,1.1,-0.0214981525025193,-0.0191646191646191,0.0809070548712206,0.5454545454545454,0.019197207678883,0.0147299509001636,1.056101556101556,0,0,2021-02-28,2021-02-28,2021-02-28,ORCL,2021-02-27,9898287850,10259019357,10071723754,3508886486,5263329729,4386108107,2962652252,4443978378,3703315315,3835863063,5753794594,4794828828,1715099099,2572648648,2143873873,1.10987,1.1367,1.08502,12,11,2021-02-28,2021-02-28
ORCL,2021-06-15,75.28417205810547,79.27019500732422,76.56908416748047,72.29232788085938,72.74248504638672,73.24895477294922,73.00511169433594,-3.0272769181953874,-3.0740452372565086,-7.595843852558537,-7.899822840135536,-4.99757723720945,-5.126779194652423,0.6226900955094816,0.6207593914576305,1.3232758165796057,1.3145970014164123,0.9859743549152976,0.9811453437030268,-4.901009878446039,-6.181699436605119,-9.339789078784502,-8.192416171079758,-9.044744966852653,-10.56049376343781,-4.380212942022419,-4.835055007860704,-5.0532932254627845,0.6662616547146599,0.5405628167267481,0.4010706135601269,0.9159400332909332,0.5610051255937413,-0.2181375910692093,-0.7165435297316701,-1.074131571766833,-2.7376043494353084,amc,2021-06-15,2021-06-16,2021-06-02,2021-06-09,2021-06-15,2021-06-17,2021-06-23,2021-06-30,2021-06-02,2021-06-30,10,10,2021-06-15,2021-05-31,2,11227000000,5605000000,4853000000,4033000000,1.42,11015145310,4620916030,3743725190,3324091602,1.30782,211854690,1.923303633658556,984083970,21.296296310322695,1109274810,29.63024136929239,708908398,21.32637974156526,0.1121799999999999,8.57763300760043,2021-05-31,ORCL,2021-05-31,2021,Q4,USD,0.1132374814080317,0.1080939947780678,0.1144430844553243,0.0010829702569672,0.0579888957433682,-0.0757575757575757,0.0845953002610966,0.096244131455399,0.0633737185461323,0.0771709360399549,-0.0869565217391304,0.1914529914529914,0.0273224043715847,0.2203352928369257,0.1709644146467251,0.2686202686202686,1.0710601719197708,-0.1967735510854411,-0.1744186046511628,-0.1845238095238094,-0.0226570545829042,-0.0150277221108884,0.2569282569282569,-19.352941176470587,-0.2028469750889679,0.3604651162790697,-0.1969727145986855,0,0,2021-05-31,2021-05-31,2021-05-31,ORCL,2021-05-29,10825463609,11219984951,11015145310,3696732824,5545099236,4620916030,2994980152,4492470229,3743725190,2659273282,3988909923,3324091602,1571029007,2356543511,1963786259,1.30782,1.33944,1.27854,6,5,2021-05-31,2021-05-31
ORCL,2021-09-13,84.20344543457031,83.51625061035156,83.6762924194336,81.32292938232422,82.58431243896484,81.82182312011719,85.18244171142578,1.1626558412223045,1.155948933640793,-2.0288596265411796,-2.049723667214592,-1.3050052158084635,-1.313595224088972,1.5510792174129318,1.539172943050625,0.6134724137242031,0.6115983324543293,4.745909128478143,4.636731838546169,5.1783574034107644,1.27517927214401,4.130204107831989,1.730040073721701,-0.8991194326511733,1.2069264573828662,-1.5341175660295112,-1.6687128694617108,-1.6392963542104977,0.7036795194559557,0.9105530382097128,0.6507004456449169,2.631755680471814,1.2620206206634563,2.3702772645871657,6.6915491909473825,4.721441037110613,6.1674988643539965,amc,2021-09-13,2021-09-14,2021-08-30,2021-09-07,2021-09-13,2021-09-15,2021-09-21,2021-09-28,2021-08-30,2021-09-28,10,10,2021-09-13,2021-08-31,3,9728000000,4143000000,3386000000,2457000000,0.89,9756598500,4045517646,3346364705,2399188235,0.97256,-28598500,-0.2931195744090525,97482354,2.4096385810202943,39635295,1.1844284318675302,57811765,2.4096385667713145,-0.0825599999999999,-8.488936415234019,2021-08-31,ORCL,2021-08-31,2022,Q1,USD,-0.1335174133784626,-0.0089538171536286,-0.1625480505216913,-0.0335040052666523,-0.0180758017492711,-0.0229508196721311,-0.1073663938372652,-0.2248394004282655,-0.0801928133216476,-0.0575830092731079,-0.0476190476190476,0.0114777618364418,0.0066489361702127,-0.2608385370205174,-0.2453204140057256,-0.3549085659287777,0.8064516129032258,-0.3907760971981155,-0.3732394366197182,-0.3722627737226278,-0.0273972602739726,-0.0298429267885766,-0.3022872450030909,1.1314102564102564,-0.0133136094674556,-0.9376623376623376,-0.390625,0,0,2021-08-31,2021-08-31,2021-08-31,ORCL,2021-08-29,9588589078,9938033976,9756598500,3236414117,4854621176,4045517646,2677091764,4015637647,3346364705,1919350588,2879025882,2399188235,1681091764,2521637647,2101364705,0.97256,0.99607,0.95079,10,15,2021-08-31,2021-08-31
ORCL,2021-12-09,87.21685791015625,83.35336303710938,83.85398864746094,96.94646453857422,95.30281829833984,91.26931762695312,84.58137512207031,-3.0217584664661956,-3.068354673415668,9.496862875610091,9.07257133202509,13.653291674665692,12.798232715250036,-1.6954163806359168,-1.7099531037382751,-5.855960749721001,-6.034424409172848,-12.754554253583883,-13.644482401671716,-5.771186901439862,-6.355959709817211,-3.428554052054342,8.639361198989763,8.225599334450756,9.72560030328432,13.876713591468338,13.664474612885522,14.003198638645554,-0.7817996194791441,-1.2536830516222968,-0.974936895120879,-3.802443309670091,-5.128637676109564,-4.04389905297406,-14.921314777314688,-15.384347838894158,-13.869611990368924,amc,2021-12-09,2021-12-10,2021-11-26,2021-12-03,2021-12-09,2021-12-13,2021-12-17,2021-12-27,2021-11-26,2021-12-27,10,10,2021-12-09,2021-11-30,4,10360000000,-58000000,-817000000,-1247000000,-0.46,10204424498,-52774774,-749765765,-1134657657,1.11177,155575502,1.524588692194173,-5225226,-9.900991712442009,-67234235,-8.967365294412982,-112342343,-9.900990162709492,-1.57177,-141.37546434964065,2021-11-30,ORCL,2021-11-30,2022,Q2,USD,0.0649671052631579,0.0266286257727056,0.0755409836065573,0.0099288309560557,0.0415676959619952,0.0704697986577181,0.0539374325782092,12.806629834254144,1.1531681753215817,0.774956356133947,0.05,-0.0368794326241134,0.0026420079260237,-1.0139995172580256,-1.2404435366209512,-1.558000745990302,-2.111607142857143,-1.5075295075295074,-1.5168539325842698,-1.5348837209302326,-0.0270855904658721,-0.0583701502970989,-1.2412876550502068,-1.170731707317073,0.0394160583941605,0.099195710455764,-1.5075295075295074,0,0,2021-11-30,2021-11-30,2021-11-30,ORCL,2021-11-29,10028703476,10394187828,10204424498,-63329729,-42219819,-52774774,-899718918,-599812612,-749765765,-1361589189,-907726126,-1134657657,1654580180,2481870270,2068225225,1.11177,1.13865,1.08688,10,9,2021-11-30,2021-11-30
ORCL,2022-03-10,72.38972473144531,72.52246856689453,72.67417907714844,73.78350067138672,73.07239532470703,77.44326782226562,77.49069213867188,7.046535162483858,6.80934619893123,6.785206505804697,6.564921508054304,0.547947362619472,0.5464515925923422,-0.9637728492265184,-0.9684471973959814,4.960143009720563,4.841050172315188,5.024417970890349,4.902268923710059,3.425821457656005,2.660292175717041,2.9398885747900816,3.612904427899685,3.22724066523384,3.097344649226965,2.60091345435257,2.529637457841285,3.0484898920743357,-0.2216726026301433,-0.257916062006202,-0.0548135798047782,-1.075370195983667,-1.277893802952436,-2.2444260203738637,-2.762541969586374,-3.1583279328000584,-4.229853594691687,amc,2022-03-10,2022-03-11,2022-02-25,2022-03-04,2022-03-10,2022-03-14,2022-03-18,2022-03-25,2022-02-25,2022-03-25,10,10,2022-03-10,2022-02-28,5,10513000000,4282000000,3507000000,2319000000,0.87,10505668224,4463440677,3983949152,2417262711,1.17835,7331776,0.0697887639669668,-181440677,-4.065040629641598,-476949152,-11.971768057344926,-98262711,-4.065040616100416,-0.30835,-26.16794670513854,2022-02-28,ORCL,2022-02-28,2022,Q3,USD,0.0147683397683397,0.0273274664196387,0.0114620168272161,-0.0032582047145565,0.0353477765108323,0.0501567398119122,0.0255885363357216,-0.936374549819928,-0.5051443743776967,-0.4017346208869814,-0.238095238095238,-0.0176730486008836,0.0210803689064558,74.82758620689656,5.638349514563107,2.8983957219251337,3.0923694779116464,2.859663191659984,2.891304347826087,2.8260869565217392,-0.0096510764662212,0.0222705765361063,5.292533659730722,46.0,0.0106382978723404,-0.4613095238095238,2.859663191659984,0,0,2022-02-28,2022-02-28,2022-02-28,ORCL,2022-02-27,10324759760,10701033537,10505668224,3570752542,5356128813,4463440677,3187159322,4780738983,3983949152,1933810169,2900715254,2417262711,1950488135,2925732203,2438110169,1.17835,1.20684,1.15197,6,9,2022-02-28,2022-02-28
ORCL,2022-06-13,68.4562759399414,69.18919372558594,60.96531295776367,67.31407928466797,66.34318542480469,63.32586669921875,65.87679290771484,-3.768073849780573,-3.8409010710578255,-8.474339287175347,-8.85508080750464,8.821200459951317,8.453598662022882,-1.442334011221369,-1.452836760363056,-5.924782196876322,-6.107553430400313,-2.135194289555553,-2.1583193316886424,4.664644355765165,5.445956751812298,6.922951090716781,1.7953138342026578,2.2941805254771688,2.9410789798500905,7.8895187949753804,7.935192052960995,8.11036672812479,-2.9015844971196825,-2.894995880911026,-2.7936548208489143,-6.807476206107623,-6.658631736460224,-6.250035389848138,-4.332062819447135,-4.049962772442696,-3.2195742932978813,amc,2022-06-13,2022-06-14,2022-05-31,2022-06-07,2022-06-13,2022-06-15,2022-06-22,2022-06-29,2022-05-31,2022-06-29,10,10,2022-06-13,2022-05-31,6,11840000000,5159000000,4328000000,3189000000,1.2,11609519992,4541683760,3963299145,2807410256,1.37098,230480008,1.9852673336952895,617316240,13.592233026810304,364700855,9.201951244586157,381589744,13.592233026308357,-0.1709800000000001,-12.471370844213638,2022-05-31,ORCL,2022-05-31,2022,Q4,USD,0.1262246742128792,0.0807033363390441,0.1385171790235081,0.0109147891170865,0.0820484581497797,0.0865671641791044,0.1167664670658682,0.1823899371069182,0.1046277665995975,0.0966970557465251,1.375,0.0554722638680659,0.072258064516129,0.2048108360579168,0.1781789638932496,0.276056338028169,-0.165067178502879,0.3751617076326002,0.3793103448275862,0.3809523809523809,-0.0003748125937031,-0.0043572984749455,0.2341032221271742,-0.4476190476190476,-0.0230414746543778,0.1059063136456211,0.3751617076326002,0,0,2022-05-31,2022-05-31,2022-05-31,ORCL,2022-05-29,11409603111,11825412733,11609519992,3633347008,5450020512,4541683760,3170639316,4755958974,3963299145,2245928205,3368892307,2807410256,1831111111,2746666666,2288888888,1.37098,1.40412,1.34029,6,14,2022-05-31,2022-05-31
ORCL,2022-09-12,70.93278503417969,70.58857727050781,73.6958999633789,72.70155334472656,68.95367431640625,65.1197280883789,59.67952346801758,-15.864683109142842,-17.274376790980465,-7.747498807308883,-8.064079023510725,-6.434856822875046,-6.651227381716593,-5.155156741354783,-5.292785841612452,-10.428697747897033,-11.013520467508162,-17.911625374719097,-19.737377973524325,-7.143213427794424,-7.313959311658108,-12.262045231714367,-6.626160624942304,-6.5675479298022585,-8.530958429903551,-2.5194529716399985,-2.6535758765867428,-3.5634860789403424,-5.493857949887168,-5.47015364606428,-5.603215936560677,-8.857748668048071,-8.88119744141051,-10.049994110600627,-11.97827501345748,-12.164210198292553,-14.99488835134205,amc,2022-09-12,2022-09-13,2022-08-29,2022-09-06,2022-09-12,2022-09-14,2022-09-20,2022-09-27,2022-08-29,2022-09-27,10,10,2022-09-12,2022-08-31,7,11445000000,3909000000,2443000000,1548000000,0.58,11330148798,4450069410,3681001175,2639107058,1.07483,114851202,1.013677790535933,-541069410,-12.158673498083708,-1238001175,-33.63218635756072,-1091107058,-41.34379674717994,-0.49483,-46.03797809886215,2022-08-31,ORCL,2022-08-31,2023,Q1,USD,-0.0333614864864864,0.2670004171881519,-0.109699279966116,-0.0789724311631567,0.0651399491094147,0.1291208791208791,-0.0272564789991063,1.9361702127659577,0.1708156243675369,0.2022349414009266,0.0,0.1178977272727272,0.7641395908543923,-0.2422950184144214,-0.4174994448145681,-0.543046357615894,-0.7517241379310344,-0.5145813734713076,-0.5166666666666667,-0.5172413793103448,0.0067491563554555,0.0018234865061998,-0.435536044362292,0.0344827586206896,-0.1246246246246246,-0.1013667425968109,-0.5145813734713076,0,0,2022-08-31,2022-08-31,2022-08-31,ORCL,2022-08-29,11135042712,11540846301,11330148798,3560055528,5340083293,4450069410,2944800940,4417201411,3681001175,2111285646,3166928470,2639107058,1849200940,2773801411,2311501175,1.07483,1.10081,1.05077,6,9,2022-08-31,2022-08-31
ORCL,2022-12-12,77.69774627685547,75.8333969116211,78.1109848022461,77.4190444946289,78.62992858886719,77.78424072265625,77.1980209350586,-0.643165813350921,-0.6452430361161914,2.572539132473173,2.54000611430195,0.6643672307229398,0.6621700378873128,1.5640648914522437,1.5519594579252067,0.4717136854520021,0.4706046028753909,-0.2854899088629903,-0.2858982085914797,3.95213845041044,3.8890332833141654,1.2923593880526891,5.638981990570176,5.531070131286884,4.196673627139107,0.5545284019312615,0.5982865337196444,0.362263334671517,2.1693373548622734,2.1313207941161716,1.9850243567231616,5.524147268940687,5.156127254295134,4.340616809443911,5.760721275162864,5.386472822081314,3.9263027381796656,amc,2022-12-12,2022-12-13,2022-11-29,2022-12-06,2022-12-12,2022-12-14,2022-12-20,2022-12-28,2022-11-29,2022-12-28,10,10,2022-12-12,2022-11-30,8,12275000000,4498000000,3000000000,1741000000,0.65,11959280734,-58052250,-824742341,-1248123422,1.17035,315719266,2.639951958836591,4556052250,7848.192361191857,3824742341,463.7499678217685,2989123422,239.4894102067416,-0.52035,-44.461058657666506,2022-11-30,ORCL,2022-11-30,2023,Q2,USD,0.072520751419834,0.1056964109318406,0.0605375832540437,-0.0111729009785229,0.031055900621118,-0.1094890510948905,0.0179145613229214,0.0018115942028985,0.0105445116681071,0.0433008388120607,0.3684210526315789,0.0876747141041931,0.0218281036834924,0.1506779227423893,0.1707967975600457,0.2946859903381642,2.7314814814814814,0.1246770025839793,0.1206896551724139,0.1249999999999999,0.0037243947858473,-0.0003640334910811,0.2279983626688497,-0.6055555555555555,-0.0734312416555407,0.0413650465356773,0.1246770025839793,0,0,2022-11-30,2022-11-30,2022-11-30,ORCL,2022-11-29,11753340944,12181677689,11959280734,-69662701,-46441800,-58052250,-989690808,-659793873,-824742341,-1497748107,-998498738,-1248123422,1820038198,2730057297,2275047747,1.17035,1.19864,1.14415,6,9,2022-11-30,2022-11-30
ORCL,2023-03-09,85.52273559570312,86.09185028076172,83.79607391357422,81.09515380859375,81.92472839355469,82.2430419921875,84.89574432373047,-0.7331281765081354,-0.7358287684198457,-4.470583773054626,-4.5735962612050205,-2.233213840005921,-2.258527644380435,1.0229644386876124,1.0177675688447867,1.4154830833702725,1.4055586642466362,4.686581548519064,4.580076272493127,-0.677518238825021,-2.72033662176718,-4.021342328961213,-1.2772037263725222,-2.732273961710186,-3.706721054341672,-0.6014516425374382,-1.021901217257286,-1.3134788075766992,1.1739405390065547,1.0505881170212898,0.9696928664684542,0.0020955089177456,-0.3188835840069615,-0.5024103055252885,1.793691524323556,1.1454786835267767,0.7737530213318572,amc,2023-03-09,2023-03-10,2023-02-24,2023-03-03,2023-03-09,2023-03-13,2023-03-17,2023-03-24,2023-02-24,2023-03-24,10,10,2023-03-09,2023-02-28,9,12398000000,4684000000,3126000000,1896000000,0.7,12427876687,4909784745,4382344067,2658988982,1.20249,-29876687,-0.240400574872553,-225784745,-4.598668917816274,-1256344067,-28.66831193060679,-762988982,-28.69470265446929,-0.5024900000000001,-41.787457691955865,2023-02-28,ORCL,2023-02-28,2023,Q3,USD,0.010020366598778,0.0241215008933889,0.0047101042951665,-0.0052575793516198,-0.005560704355885,0.0983606557377049,-0.029783393501805,-0.0949367088607595,-0.02514539856312,-0.0071707953063885,0.7307692307692307,0.0595794392523364,0.0400534045393858,0.041351711871943,0.0615434711820254,0.0345149253731343,-0.2009925558312655,0.0890292935094773,0.0769230769230768,0.0793650793650794,0.0011131725417439,0.010924981791697,0.042,0.8873239436619719,-0.017412935323383,-0.1240560949298813,0.0890292935094773,0,0,2023-02-28,2023-02-28,2023-02-28,ORCL,2023-02-27,12213867637,12658987737,12427876687,3927827796,5891741694,4909784745,3505875254,5258812881,4382344067,2127191185,3190786779,2658988982,2145536948,3218305423,2681921185,1.20249,1.23156,1.17557,13,9,2023-02-28,2023-02-28
ORCL,2023-06-12,101.85397338867188,103.74283599853516,112.78038024902344,113.02254486083984,118.43733215332033,118.27264404296876,112.87725067138672,10.822628627996988,10.276079696764551,14.005601355103469,13.107739589322463,5.01590071943907,4.894158812747502,4.790891320972723,4.679666724531923,4.645178701818442,4.540519114810994,-0.1285532807919209,-0.1286359814057657,6.7320014104639405,3.4972480119538005,0.1869540126570907,11.641993389222067,10.005826711343856,8.353836351145135,4.230422060283915,3.971085674849559,3.6292811932750024,4.708948768379503,4.526435681045532,4.3644111661144045,4.8186471690039365,3.8239309866548665,3.0276094008044345,-0.0735650649253329,-2.0055736155781365,-3.607863752845036,amc,2023-06-12,2023-06-13,2023-05-30,2023-06-06,2023-06-12,2023-06-14,2023-06-21,2023-06-28,2023-05-30,2023-06-28,10,10,2023-06-12,2023-05-31,10,13836000000,5650000000,4064000000,3319000000,1.23,13737857899,4995852135,4359629059,3088151281,1.58093,98142101,0.7143915865307059,654147865,13.093819579189766,-295629059,-6.781059925034325,230848719,7.475304737183955,-0.3509299999999999,-22.19769376253218,2023-05-31,ORCL,2023-05-31,2023,Q4,USD,0.1159864494273269,0.0846176214015702,0.1280276816608996,0.0107897655930122,0.0372786579683131,-0.0049751243781094,0.0646511627906976,0.0499500499500499,0.046850324618354,0.0610636900853578,0.1666666666666666,0.0529217199558985,0.017971758664955,0.2062339880444064,0.2699386503067484,0.4017132551848512,-1.6521739130434785,0.7505274261603375,0.7571428571428572,0.7499999999999998,0.003335804299481,0.0072046109510086,0.3000639795265515,-0.4328358208955223,-0.0391198044009779,0.010556621880998,0.7505274261603375,0,0,2023-05-31,2023-05-31,2023-05-31,ORCL,2023-05-29,13501290866,13993329598,13737857899,3996681708,5995022563,4995852135,3487703247,5231554871,4359629059,2470521025,3705781537,3088151281,2014222222,3021333332,2517777777,1.58093,1.61915,1.54554,7,8,2023-05-31,2023-05-31
