ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,announce_timing,pre_close_date,day0_date,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
TSLA,2021-01-27,281.663330078125,288.0533447265625,278.4766540527344,264.510009765625,283.3299865722656,270.5533447265625,0.5917193742182691,0.5899755906181103,-8.173255194549556,-8.526659304224314,-5.015373491403896,-5.145513370813109,1.742814863974984,1.7278020253745578,-2.8452328806965133,-2.886494168963655,0.5719778819755948,,,,,,,,,-0.1299127895264182,,,-5.725454589564606,,,amc,2021-01-27,2021-01-28,2021-01-21,2021-01-27,2021-01-29,2021-02-04,2021-02-11,2021-01-21,2021-02-11,5,10,2021-01-27,2020-12-31,1,10744000000,1243000000,625000000,239000000,0.0838,10472982841,1450834951,703398057,292368931,0.34116,271017159,2.5877743057022164,-207834951,-14.325196043612545,-78398057,-11.145617509148169,-53368931,-18.253967963511144,-0.25736,-75.43674522218315,2020-12-31,TSLA,2020-12-31,2020,Q4,USD,0.2249458442594915,0.2936791890280262,0.0014541929229277,-0.182450230328437,0.4262295081967213,0.0912162162162162,0,0.0,0.1889952153110047,0.2771916603868374,0.0,0.50920245398773,0.0582191780821917,-0.0453149001536098,-0.2892459826946848,-0.3171171171171171,-0.553763440860215,-0.2033333333333333,-0.2381818181818182,-0.216574585635359,0.0149413020277481,0.0171945701357466,-0.1295264623955431,-1.5494505494505495,-0.5286624203821656,0.2283464566929134,-0.1978319783197832,0,0.0,2020-12-31,2020-12-31,2020-12-31,TSLA,2020-12-29,9153182053,11839300579,10472982841,1160667961,1741001940,1450834951,562718446,844077669,703398057,233895145,350842718,292368931,948302912,1422454368,1185378640,0.34116,0.39902,0.28527,14,13,2020-12-31,2020-12-31
TSLA,2021-04-26,239.663330078125,246.0666656494141,234.913330078125,231.46665954589844,224.53334045410156,205.73333740234375,-6.313018190597363,-6.521094119431227,-5.9333539002463525,-6.116665387939317,-1.4672094304228334,-1.4780794025162398,-4.418646494250189,-4.519243196586302,-12.421599347332425,-13.26357863405286,-6.793432206969707,-4.588961746785943,-2.556144976667034,,,,,,,-3.7694093315833106,-1.0686885929224963,-0.1883906818784444,-11.976364184558106,-6.995288366845647,-5.198898557960361,amc,2021-04-26,2021-04-27,2021-04-20,2021-04-26,2021-04-28,2021-05-04,2021-05-11,2021-04-20,2021-05-11,5,10,2021-04-26,2021-03-31,2,10389000000,1253000000,632000000,438000000,0.15,10482846667,1009556961,488734176,360379746,0.25503,-93846667,-0.895240290935756,243443039,24.113848787577226,143265824,29.313649635175093,77620254,21.538461820215613,-0.1050299999999999,-41.18339018938948,2021-03-31,TSLA,2021-03-31,2021,Q1,USD,-0.0330416976917349,-0.0580778981332104,0.0721200387221684,0.1087551930351754,0.2758620689655172,0.0897832817337461,0,0.0,0.0871898054996646,-0.036778444291474,0.6666666666666666,-0.5975609756097561,0.0048543689320388,0.0080450522928399,0.0330434782608695,0.4063324538258575,-0.1686746987951807,0.8326359832635983,0.7899761336515513,0.8335684062059238,0.010515247108307,0.0080071174377224,0.0112,0.24,0.6291666666666667,0.6887755102040817,0.5675675675675675,0,0.0,2021-03-31,2021-03-31,2021-03-31,TSLA,2021-03-29,9161802844,11850451251,10482846667,807645569,1211468354,1009556961,390987341,586481012,488734176,288303797,432455695,360379746,695088607,1042632911,868860759,0.25503,0.29828,0.21325,10,9,2021-03-31,2021-03-31
TSLA,2021-07-26,220.1666717529297,219.2066650390625,214.9266662597656,215.66000366210935,236.5800018310547,236.663330078125,7.454956714131544,7.190156646112979,-1.6179532571790831,-1.6311850376838644,0.3412035440299554,0.3406227654540995,10.074755240058654,9.59895420769515,10.11352578841378,9.6341700226102,5.110521505364653,5.257656801395038,7.334677766107212,,,,,,,9.271724292300084,10.16569374544324,10.468336747887903,9.045370073622792,11.06796612208622,11.462774091971529,amc,2021-07-26,2021-07-27,2021-07-20,2021-07-26,2021-07-28,2021-08-03,2021-08-10,2021-07-20,2021-08-10,5,10,2021-07-26,2021-06-30,3,11958000000,2049000000,1368000000,1142000000,0.39,11514276923,1241253768,809003946,704178740,0.31389,443723077,3.853677308330619,807746232,65.07502759097365,558996054,69.09682663031164,437821260,62.17473421591796,0.07611,24.24734779699895,2021-06-30,TSLA,2021-06-30,2021,Q2,USD,0.1510251227259601,0.1101052116466846,0.3020316027088036,0.1311930353922569,-0.1351351351351351,-0.0785984848484848,0,1.2277227722772277,-0.0302282541640962,0.0868810617662072,0.1,-0.2424242424242424,0.0966183574879227,0.6352753391859537,1.2087542087542087,1.425891181988743,0.6666666666666666,1.6073059360730593,1.6,1.6153846153846154,0.0104058272632674,-0.0123565754633715,1.1645569620253164,-0.4736842105263157,0.2808988764044944,0.6885245901639344,1.5387931034482758,0,0.0,2021-06-30,2021-06-30,2021-06-30,TSLA,2021-06-29,10063252703,13016443119,11514276923,993003015,1489504522,1241253768,647203157,970804736,809003946,563342992,845014488,704178740,479976122,719964183,599970152,0.31389,0.36713,0.26247,8,13,2021-06-30,2021-06-30
TSLA,2021-10-20,272.7733459472656,288.6000061035156,298.0,303.2266540527344,359.0133361816406,409.9700012207031,31.615988701127517,27.471832021266223,5.068138475358319,4.943889156086333,1.7539107559511269,1.7387072543931938,20.474273886456594,18.62660494311742,37.57382591298764,31.89905027616758,24.949656405758027,22.455624762857727,21.67077052173185,,,,,,,18.443707662473553,17.84163456357213,16.59422850461283,30.425464286945488,28.53292544576852,26.95069236914207,amc,2021-10-20,2021-10-21,2021-10-14,2021-10-20,2021-10-22,2021-10-28,2021-11-04,2021-10-14,2021-11-04,5,10,2021-10-20,2021-09-30,4,13757000000,2769000000,2008000000,1618000000,0.54,14004561429,2264754716,1663698112,1343245282,0.53864,-247561429,-1.76771996934771,504245284,22.26489608069327,344301888,20.694973776588625,274754718,20.454545545911696,0.00136,0.2524877469181694,2021-09-30,TSLA,2021-09-30,2021,Q3,USD,0.1504432179294196,0.1127396958342517,0.2690707350901525,0.1031146218118471,0.0607638888888888,0.0215827338129496,0,1.2173913043478262,0.0534351145038167,0.1039827165132444,-0.0909090909090909,0.68,0.1174743024963289,0.3513909224011713,0.5274390243902439,0.4555297757153905,0.9391304347826088,0.4168126094570928,0.3846153846153846,0.4117647058823528,0.0278063851699279,0.0035746201966041,0.4678362573099415,0.9285714285714286,-0.8125,-5.421052631578948,0.4083191850594228,0,0.5,2021-09-30,2021-09-30,2021-09-30,TSLA,2021-09-29,12239712628,15831613090,14004561429,1811803773,2717705660,2264754716,1330958490,1996437735,1663698112,1074596226,1611894339,1343245282,660166037,990249055,825207546,0.53864,0.62999,0.4504,8,8,2021-09-30,2021-09-30
TSLA,2022-01-26,332.0899963378906,312.4700012207031,276.3666687011719,282.1166687011719,297.0466613769531,301.51666259765625,-10.552360910408776,-11.151677001397612,-9.71399891220026,-10.21877642962158,2.0805692766870276,2.0592210362891428,7.4828099831901085,7.216074166000213,9.1002268886768,8.709678648833869,-9.630975329667542,-9.326639876123927,-10.854955099225236,,,,,,,4.310255779643931,1.0524690761978348,-0.6123128042404731,5.319891435204213,1.6041068594312955,-0.9859872631647,amc,2022-01-26,2022-01-27,2022-01-20,2022-01-26,2022-01-28,2022-02-03,2022-02-10,2022-01-20,2022-02-10,5,10,2022-01-26,2021-12-31,5,17719000000,3554000000,2706000000,2321000000,0.77,17131882446,3262610169,9637262711,2143974576,0.78761,587117554,3.427046361370999,291389831,8.931187481994266,-6931262711,-71.92148765529278,177025424,8.25688074763812,-0.01761,-2.2358781630502422,2021-12-31,TSLA,2021-12-31,2021,Q4,USD,0.2879988369557316,0.2748341091413291,0.3243169398907103,0.0281973101889613,0.2111292962356792,0.5030181086519114,0,-1.0,0.3490338164251207,0.285288862418106,1.5,-0.4365079365079365,0.114323258869908,0.2834958468761285,0.3038922155688622,0.400106269925611,0.3094170403587444,0.434487021013597,0.4259259259259259,0.1250000000000001,0.0170340681362725,0.2778272484416741,0.347609561752988,-22.25,0.603448275862069,1.180327868852459,0.4122965641952983,0,-13.0,2021-12-31,2021-12-31,2021-12-31,TSLA,2021-12-29,14972929997,19366928108,17131882446,2610088135,3915132203,3262610169,7709810169,11564715254,9637262711,1715179661,2572769491,2143974576,1104040677,1656061016,1380050846,0.78761,0.92119,0.65858,14,8,2021-12-31,2021-12-31
TSLA,2022-04-20,340.7900085449219,325.73333740234375,336.260009765625,335.01666259765625,292.5033264160156,291.09332275390625,-14.169042788278007,-15.279043790581992,2.8499769993900914,2.8101206478278984,-0.3697576672395231,-0.3704429607069112,-13.01275265533598,-13.940866032297606,-13.432072116812275,-14.424078678456857,-10.670584916650569,-8.84806012687975,-7.81623360299541,,,,,,,-10.791998652609635,-9.394934340853917,-8.741091001244316,-7.569572423620744,-4.092036375401647,-2.590314975661595,amc,2022-04-20,2022-04-21,2022-04-13,2022-04-20,2022-04-22,2022-04-28,2022-05-05,2022-04-13,2022-05-05,5,10,2022-04-20,2022-03-31,6,18756000000,4567000000,3687000000,3318000000,1.07,17868578587,2913783185,2279774336,2099442477,0.70654,887421413,4.966379439076532,1653216815,56.73781163645503,1407225664,61.72653327035261,1218557523,58.04195810790962,0.3634600000000001,51.44223964672915,2022-03-31,TSLA,2022-03-31,2022,Q1,USD,0.0585247474462441,0.0329397141081417,0.1264699814318134,0.0641886117895217,0.1689189189189189,-0.3360107095046854,0,0.0,-0.1687555953446732,0.0031113464848404,0.12,-0.1408450704225352,0.0377358490566037,0.2850309510410804,0.3788748564867968,0.3760910815939279,0.184931506849315,0.4295562257647565,0.3896103896103897,0.7592592592592591,0.019047619047619,-0.1934959349593495,0.3625277161862528,0.0967741935483871,0.2826086956521739,0.0454545454545454,0.3999146393512591,0,1.0,2022-03-31,2022-03-31,2022-03-31,TSLA,2022-03-29,15616788007,20199734500,17868578587,2331026548,3496539822,2913783185,1823819469,2735729203,2279774336,1679553982,2519330973,2099442477,502145132,753217699,627681415,0.70654,0.82637,0.59079,9,12,2022-03-31,2022-03-31
TSLA,2022-07-20,238.31333923339844,247.5,271.7066650390625,272.24334716796875,280.8999938964844,308.6333312988281,17.870025572247794,16.441235320334354,9.997311987058088,9.528574302445907,0.1975226219898207,0.197327802558282,3.3835492611490325,3.3275665374147834,13.590636893083484,12.743089518628894,9.904440892092728,1.4103368131125689,4.024282592371775,,,,,,,1.7366008982369538,-0.8672716697269507,0.4142248322322215,9.387178357360405,4.100333708877163,6.664553097302693,amc,2022-07-20,2022-07-21,2022-07-14,2022-07-20,2022-07-22,2022-07-28,2022-08-04,2022-07-14,2022-08-04,5,10,2022-07-20,2022-06-30,7,16934000000,3440000000,2518000000,2259000000,0.73,16539370385,1570186016,1023389992,890786105,0.60223,394629615,2.38600143665626,1869813984,119.08232304623964,1494610008,146.04500920309957,1368213895,153.59623228519038,0.1277699999999999,21.216146654932487,2022-06-30,TSLA,2022-06-30,2022,Q2,USD,-0.0971422478140328,-0.0448255114320096,-0.2245421245421245,-0.1411073631302422,-0.2289017341040462,-0.03125,0,0.0,-0.0468497576736672,-0.0450735827888866,-0.0714285714285714,-0.2786885245901639,0.0477272727272727,-0.2467703087365885,-0.3161254510130447,-0.3177054605626034,-0.407514450867052,-0.3191681735985534,-0.3177570093457944,-0.3157894736842104,0.0025781501772478,-0.0023041474654377,-0.3170599403308923,0.3571428571428571,0.4545454545454545,-0.5652173913043478,-0.3082317073170731,0,0.0,2022-06-30,2022-06-30,2022-06-30,TSLA,2022-06-29,14455086051,18697116223,16539370385,1256148813,1884223220,1570186016,818711993,1228067991,1023389992,712628884,1068943327,890786105,607169794,910754691,758962242,0.60223,0.70437,0.50357,7,9,2022-06-30,2022-06-30
TSLA,2022-10-19,221.72000122070312,222.0399932861328,207.27999877929688,214.44000244140625,225.08999633789065,215.30999755859375,1.5199328426094505,1.508497589900261,-3.42280268173707,-3.4827525240394377,3.454266549727758,3.3959459979664812,8.592241250231346,8.242977559150924,3.873986311552846,3.8008308406357534,-1.3144857380556578,-5.721227168702678,-1.542491313857099,,,,,,,4.612361883955818,0.7388678105291212,3.808522997619476,2.5996040672925864,0.0997245339795997,3.1592182592946596,amc,2022-10-19,2022-10-20,2022-10-13,2022-10-19,2022-10-21,2022-10-27,2022-11-03,2022-10-13,2022-11-03,5,10,2022-10-19,2022-09-30,8,21454000000,4645000000,3689000000,3292000000,1.05,21982042234,2491230188,1830067923,1477569810,1.00108,-528042234,-2.4021527589609852,2153769812,86.45406684514695,1858932077,101.57721763423314,1814430190,122.79827171076268,0.04892,4.886722339872945,2022-09-30,TSLA,2022-09-30,2022,Q3,USD,0.2669186252509744,0.265511811023622,0.2711384034010392,0.003330741420786,0.0989505247376311,0.0,0,-1.0,-0.0429378531073446,0.2277816171389081,2.3076923076923075,0.2045454545454545,0.0368763557483731,0.3502906976744186,0.4967532467532468,0.4696847210994341,0.4878048780487805,0.4572819831783975,0.4383561643835617,0.4615384615384614,0.0112504018000642,0.0011547344110854,0.4650516282764098,0.9814814814814816,2.8333333333333335,-6.2,0.4680475980608197,0,0.0,2022-09-30,2022-09-30,2022-09-30,TSLA,2022-09-29,19211874737,24849845483,21982042234,1992984149,2989476226,2491230188,1464054339,2196081508,1830067923,1182055848,1773083772,1477569810,726182640,1089273961,907728300,1.00108,1.17086,0.83708,7,9,2022-09-30,2022-09-30
TSLA,2023-01-25,127.16999816894533,144.42999267578125,160.27000427246094,177.89999389648438,188.27000427246097,207.32000732421875,48.04592827181165,39.23523657957095,23.173857867484028,20.84266499612276,11.000180416824756,10.436164069972143,17.47051803430397,16.101720576650575,29.35671167249252,25.74036089862116,34.201388094234765,30.670082307527323,36.54655036285968,,,,,,,14.195743095143005,12.86092166353527,15.71480435426182,26.297939720839285,27.55630008392016,32.49501224372943,amc,2023-01-25,2023-01-26,2023-01-19,2023-01-25,2023-01-27,2023-02-02,2023-02-09,2023-01-19,2023-02-09,5,10,2023-01-25,2022-12-31,9,24318000000,5005000000,4016000000,3714000000,1.18,24669077753,3588871185,10600988982,2358372033,1.1286,-351077753,-1.4231490796501525,1416128815,39.4588922811951,-6584988982,-62.11674206228318,1355627967,57.48151470722601,0.0513999999999998,4.55431508063086,2022-12-31,TSLA,2022-12-31,2022,Q4,USD,0.1334949193623566,0.1536212045793927,0.0733927907840951,-0.0530237300082965,0.1050477489768076,0.0738813735691987,0,0.0,0.1074380165289256,0.1492176066644151,0.8255813953488372,-0.3773584905660377,0.0345188284518828,0.077502691065662,0.0577548806941431,0.0954345434543454,-0.0950819672131147,0.1281895504252733,0.1238095238095237,0.1263157894736843,0.0044500953591862,0.0020184544405997,0.0886419083762537,-114.0,2.757575757575758,2.576923076923077,0.1128790153107175,0,0.0,2022-12-31,2022-12-31,2022-12-31,TSLA,2022-12-29,21560291197,27887434837,24669077753,2871096948,4306645423,3588871185,8480791185,12721186779,10600988982,1886697627,2830046440,2358372033,1214444744,1821667117,1518055930,1.1286,1.32001,0.94371,13,12,2022-12-31,2022-12-31
TSLA,2023-04-19,185.8999938964844,180.58999633789065,162.99000549316406,165.0800018310547,160.19000244140625,161.1999969482422,-13.830011995263636,-14.884823594106336,-8.588512554048776,-8.979903220936421,1.2822849668400638,1.2741333042302827,-1.7178986179463895,-1.7328256979918737,-1.0982320906768428,-1.1043071792973835,-13.902800383573794,-12.362259445689896,-17.624400074034508,,,,,,,-1.6921059189287255,-1.1245957044518486,-3.908815345387496,0.7793443474816468,3.3305949437137743,-1.168134215565516,amc,2023-04-19,2023-04-20,2023-04-13,2023-04-19,2023-04-21,2023-04-27,2023-05-04,2023-04-13,2023-05-04,5,10,2023-04-19,2023-03-31,10,23329000000,3875000000,2829000000,2513000000,0.8,23595966054,3205161503,2507751769,2309386725,0.84591,-266966054,-1.1314054842638823,669838497,20.8987439906862,321248231,12.81020852905637,203613275,8.816768226638178,-0.04591,-5.4272913194075025,2023-03-31,TSLA,2023-03-31,2023,Q1,USD,-0.0406694629492557,0.0149398630063103,-0.2191448848883503,-0.1860416353701857,-0.0481481481481481,0.0426356589147286,0,-1.0,-0.01545842217484,0.0121467404613802,0.3566878980891719,-0.1212121212121212,0.057633973710819,-0.2257742257742257,-0.317098179953858,-0.29701230228471,-0.0543478260869565,-0.3233710285406569,-0.3220338983050846,-0.3177570093457944,0.0018987341772151,-0.0020143884892086,-0.2955677290836653,-0.4347826086956521,0.4838709677419355,0.6585365853658537,-0.3150795791745346,0,1.0,2023-03-31,2023-03-31,2023-03-31,TSLA,2023-03-29,20622412572,26674323715,23595966054,2564129202,3846193805,3205161503,2006201415,3009302123,2507751769,1847509380,2771264070,2309386725,552359645,828539468,690449556,0.84591,0.98938,0.70733,10,8,2023-03-31,2023-03-31
